created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Mar 31 19:32:26 +0000 2024;1774520145907708302;"@gilang_ahm31272 Ahh...ente cuma di Jakarta...kami yg dipelosok melihat dibanyak TPS paslon 02 menang mutlak ko'...nyadar dong Pilpres rakyat milih figur dan rekam jejak, Pilleg rakyat milih krn jumlah sawerannya ini kenyataan...";0;0;0;0;in;3273883728;1774432178744815893;c9ec25df479441b;https://twitter.com/c9ec25df479441b/status/1774520145907708302
Sun Mar 31 19:31:58 +0000 2024;1774520027166712011;"@desk544 @RenanTanandone Primeira temporada foi fora da curva, e a perda de alguns pilares como o Sinan Bakiş ao Zaragoza desmantelaram e equipe pois quem chegou não esteve a altura nesta temporada   Acho muito arriscado a troca de treinador agora. Nas últimas rodadas, produziram muito sem efetividade.0";0;0;0;1;pt;1553140100535648257;1774496638037311562;M2Tipster;https://twitter.com/M2Tipster/status/1774520027166712011
Sun Mar 31 19:31:03 +0000 2024;1774519796157276434;"@geloraco Ya pastilah intervensi, kalau intervensi mana mungkin KPU mau menyimpan data hasil penghitungan suara pilpres diserver Alibaba Tiongkok.";0;3;0;11;in;1764873623083614208;1774463556874064079;TonyParker19679;https://twitter.com/TonyParker19679/status/1774519796157276434
Sun Mar 31 19:31:00 +0000 2024;1774519786892152961;"Ini bener, sih. Semenjak Pilpres sentimen anti-yaman/arab nuansanya setinggi sentimen-anti china pas pilgub DKI lalu. Setidaknya itu yggw liat di Tiktok.";0;0;0;0;in;360397438;1774519786892152961;rezarezarezare;https://twitter.com/rezarezarezare/status/1774519786892152961
Sun Mar 31 19:29:07 +0000 2024;1774519311954002243;"https://t.co/7PBsniLAEl 👀 Por la recesión se profundiza la caída de la recaudación fiscal El IVA registró en marzo una brutal caída de entre el 18% y el 19%, mientras que el Impuestos a las Ganancias un 40% Ambos son los pilares del sistema que se coparticipan con las provincias";0;0;3;0;es;294933622;1774519311954002243;lobopincha;https://twitter.com/lobopincha/status/1774519311954002243
Sun Mar 31 19:27:38 +0000 2024;1774518939210375509;"@Emma09_dz @ZoroArago @Mowgli420 Pinches pilares culeros, no se hubieran molestado";0;1;0;0;es;1132514116315123713;1774204426170912902;ViramMiguel;https://twitter.com/ViramMiguel/status/1774518939210375509
Sun Mar 31 19:27:23 +0000 2024;1774518874526138436;"@BicireporteraDF Había puesto la comer de insurgentes pero es en el city market de pilares, srry";0;0;0;0;es;1524842540364615709;1774499388213043431;JayD22257583;https://twitter.com/JayD22257583/status/1774518874526138436
Sun Mar 31 19:25:44 +0000 2024;1774518460074123456;"@PORLASAGUILAS @AlcaldiaAO @EnlaceTAguilas @aguilas_pilares Pendeja irresponsable que por culpa de ti esta como esta la alcaldia";0;0;0;0;es;1580022003297406976;1773794243171000486;CARRASCORENATA1;https://twitter.com/CARRASCORENATA1/status/1774518460074123456
Sun Mar 31 19:25:28 +0000 2024;1774518393724440733;"Qué los radicales, la burocracia prostituida que vive de esto y las fanáticas estén preocupados es muy bueno.  La ley 19580 ha socavado pilares de la democracia trayendo la desgracia a inocentes, favoreciendo y financiando la mentira y la extorsión, y que es absolutamente…";0;6;17;38;es;113098841;1774518393724440733;alcidesmlo;https://twitter.com/alcidesmlo/status/1774518393724440733
Sun Mar 31 19:25:19 +0000 2024;1774518354788897264;". Asal kalian @officialMKRI tahu ya. Proses Gugatan Hasil Pilpres yang saat ini sedang Berjalan Dipantau juga lho sama mata Dunia internasional. . https://t.co/FN0bxm1U9t";0;6;17;54;in;1331140639;1774518354788897264;Chynthia_K;https://twitter.com/Chynthia_K/status/1774518354788897264
Sun Mar 31 19:25:16 +0000 2024;1774518343027814782;"@PORLASAGUILAS @AlcaldiaAO @EnlaceTAguilas @aguilas_pilares Es lo mismo cuando hay robos y inseguridades donde están las autoridades dónde así lo mismo en este tema no escupan para robar que les cae encima";0;0;0;0;es;1486419136838316040;1773794243171000486;InesDia32692770;https://twitter.com/InesDia32692770/status/1774518343027814782
Sun Mar 31 19:24:27 +0000 2024;1774518139042062801;"@SolMeraki @RedGeoChile Los pilares de luz se ven si los cristales de hielos en suspensión en la atmósfera tienen forma de estructuras planas en forma de placa y si son muy pequeños. Para esto se requiere que las nubes altas, que están a 10 km de altura tengan estos hielos. A esa altitud hay mucho frío.";0;0;0;1;es;1701336644744294402;1774445525619655121;BravaisArc;https://twitter.com/BravaisArc/status/1774518139042062801
Sun Mar 31 19:23:47 +0000 2024;1774517969994789261;"@lauraisntmyname Horror cósmico!!!! Con razón fue de los pilares en que también se basó Lovecraft para sus obras…";0;0;0;0;es;1168296996526088192;1774414324024373577;JairCSVH01;https://twitter.com/JairCSVH01/status/1774517969994789261
Sun Mar 31 19:23:32 +0000 2024;1774517906627506433;"@MTaufiq_NTB @aniesbaswedan Mendingan anak abah  suruh patungan 10 ribuan lah buat bayarin utang pilpres anies";0;0;0;0;in;1446795261938855946;1774110965145255940;triliuner007;https://twitter.com/triliuner007/status/1774517906627506433
Sun Mar 31 19:23:00 +0000 2024;1774517772539588796;"@PORLASAGUILAS @AlcaldiaAO @EnlaceTAguilas @aguilas_pilares Si un perro no tiene correa y ataca o molesta a otros es natural que se defienda al que no está agrediendo pero luego resulta que si tiene dueño y van indignados porque le hagas algo a su animal cuando ellos son el problema de todo,  apliquen sanciones!";0;0;0;0;es;2719921314;1773794243171000486;rockzilla95;https://twitter.com/rockzilla95/status/1774517772539588796
Sun Mar 31 19:21:46 +0000 2024;1774517460487577764;"@Geo_Risk @RedGeoChile Los pilares de luz se forman debido a que en la atmósfera hay una gran suspensión de cristales de hielos diminutos, que acostumbran a poseer una estructura plana, en forma de placas.  Si hay nubes muy altas, pueden tener estos hielos, porque arriba hace mucho frío.";0;1;0;3;es;1701336644744294402;1774472362144006571;BravaisArc;https://twitter.com/BravaisArc/status/1774517460487577764
Sun Mar 31 19:21:36 +0000 2024;1774517420260200503;"@Candj09 Prof. Mahfud dalam kiprahnya juga bukan tanpa hasil, beliau sudah banyak mengupas berbagai macam kasus sampai ke akar masalahnya, beliau bukan hanya seorang akademisi namun juga sebagai seorang praktisi. Kekalahannya dalam pilpres tidak lantas menggugurkan jasa2 beliau.";0;0;0;1;in;173452061;1774244651509395877;pejalanngopi;https://twitter.com/pejalanngopi/status/1774517420260200503
Sun Mar 31 19:20:10 +0000 2024;1774517060724273528;"@MaggiPatriota Uffff creo, pilares, tirantes, tablas todo más creo ko hay ni río";0;0;0;2;es;175534167;1774492669768536442;pulpica16;https://twitter.com/pulpica16/status/1774517060724273528
Sun Mar 31 19:19:58 +0000 2024;1774517007959957783;"@elladiceyhace Exacto! Ese es el punto, mi querida “Daría”, que por andar con la bandera de “creador de contenido” se creen intocables. Tú sabes lo que se necesita para realmente ser uno? Para empezar, objetivos claros, pilares de comunicación, organización, responsabilidad al comunicar, etc.";0;2;0;0;es;1112725869951365120;1774473687544070633;lanestares;https://twitter.com/lanestares/status/1774517007959957783
Sun Mar 31 19:18:21 +0000 2024;1774516600432902415;"Acaba con el sol sobre las Alcandoras de HSC un #SemanaSanta marcada por la lluvia. Una bendición el agua caída que recupera las fuentes, pilares y recupera el campo. Esperemos que el mes de abril cumpla también con su refrán. 🌧🏞#otiñar #haciendasantacristina #jaen #oleoturismo https://t.co/X7PLzfHdqZ";0;0;0;1;es;1115563142484983808;1774516600432902415;hsc_otinar;https://twitter.com/hsc_otinar/status/1774516600432902415
Sun Mar 31 19:17:28 +0000 2024;1774516380014096741;"Komite HAM PBB kembali soroti pencalonan gibran di pilpres 2024, udah gitu aja🙂 https://t.co/e0SbPKqwtx";0;2;26;40;in;224431376;1774516380014096741;5teV3n_Pe9eL;https://twitter.com/5teV3n_Pe9eL/status/1774516380014096741
Sun Mar 31 19:16:35 +0000 2024;1774516156080205885;"Es un hecho que aprendí más sobre la moral, amistad y amor al prójimo con estos pilares que en mis pinches clases de catecismo.";0;0;0;2;es;217571433;1774516156080205885;Mrbomber_;https://twitter.com/Mrbomber_/status/1774516156080205885
Sun Mar 31 19:16:26 +0000 2024;1774516120235749404;"@Dewishintasurya @democrazymedia Mending belajar cara ngentot yg benar buk..dp sok2 an ngomongin pilpres...wjwkwk....";0;0;0;0;in;1484930802064367618;1773975951698764195;ongko_p;https://twitter.com/ongko_p/status/1774516120235749404
Sun Mar 31 19:12:46 +0000 2024;1774515196091928774;"Qué alivio, qué liberación reconocer que somos interdependientes, que ciertas personas en nuestra vida son pilares de nuestro bienestar emocional, y que no pasa nada. Y qué alivio aceptar que no son imprescindibles, y que podremos sobrevivir sin ellas el día que no estén.";0;2;19;81;es;1005514008026370049;1774515196091928774;LuisMiguelReal4;https://twitter.com/LuisMiguelReal4/status/1774515196091928774
Sun Mar 31 19:12:18 +0000 2024;1774515080157335764;"@Heraloebss @izzieanak2 @jacksc_id @aniesbaswedan Ente idiot atau apa??? Itu hasil edit, berita yg bener 7 anggota kpps tsb buron karena diduga merubah hasil hitung suara pileg salah satu caleg di Tapteng. Bukan hasil hitung suara pilpres.";0;1;0;2;in;71081716;1774321913369964633;wiki2010;https://twitter.com/wiki2010/status/1774515080157335764
Sun Mar 31 19:12:16 +0000 2024;1774515071219286110;"@JendralKepitin9 @choymarkochoy Dan Pancasila masih sebagai sumber dari segala sumber hukum di Indonesia. Jadi sesudah pilpres harusnya seluruh rakyat kembali bersatu bukan berpecah belah antar pendukung. Gmn caranya, ya butuh penegakan/kepastian hukumnya agar yg cerdas tdk culas. Rakyat semua menjadi saksi.";0;1;0;0;in;1509367994996359171;1774330868930322759;kenjipratama_;https://twitter.com/kenjipratama_/status/1774515071219286110
Sun Mar 31 19:11:56 +0000 2024;1774514987203235861;"@Ko_aliong @KPU_ID Kayaknya ada missinterpretasi deh dari maksud hakim. Peserta nomor 2 tidak diperbolehkan hadir itu team pak Ganjar dan Mahfud. 02 disini adalah penggugat. Kalau penggugat 01 adalah tim Anies, 02 adalah Ganjar. Team 02 disini bukan peserta pilpres konteksnya.";0;0;2;8;in;1719348157124169728;1774296796900270157;JPCrew40;https://twitter.com/JPCrew40/status/1774514987203235861
Sun Mar 31 19:09:44 +0000 2024;1774514434544972168;"Pakar Sebut Kesaksian 4 Menteri di Sidang Sengketa Pilpres Penting, Bisa Ungkap Politisasi Bansos  Pakar hukum tata negara, Feri Amsari, kesaksian empat menteri pada sidang sengketa pilpres penting untuk mengungkap dugaan politisasi bansos. https://t.co/GG2toHq2Ke @STresnowati1";0;0;1;1;in;1460142601449840652;1774514434544972168;Simanjunta9Nico;https://twitter.com/Simanjunta9Nico/status/1774514434544972168
Sun Mar 31 19:09:36 +0000 2024;1774514398364582261;"La alimentación es uno de los pilares más importantes de una vida saludable, muchos padecimientos crónicos se asocian a una mala dieta. Te invito a seguir una dieta sana y ante molestias reiteradas del aparato digestivo acude al médico, puedes prevenir un cáncer. ¡Buen domingo! https://t.co/p2VKay1rPG";0;0;0;1;es;1079819255036678144;1774514398364582261;FPetersenA;https://twitter.com/FPetersenA/status/1774514398364582261
Sun Mar 31 19:06:50 +0000 2024;1774513704010240191;"@Baeklidinho @oxeteus Quanto mais alta, maior o pilar, mair armação  e etc.A altura hj é  determinada pela NBR, no geral as construtoras usa o mínimo  em tudo, altura, pilares, laje e etc para baratear. O consumidor final acaba aceitando então fica  por isso";0;1;0;3;pt;979488363232354305;1774243417469444560;phere_fefe;https://twitter.com/phere_fefe/status/1774513704010240191
Sun Mar 31 19:06:03 +0000 2024;1774513508471759006;"meu imperio romano é o xande de pilares ser da mnh fml por parte de mãe e eu n ter UMA foto com ele 😍";0;0;0;0;pt;1646700058828570626;1774513508471759006;pietramenezs;https://twitter.com/pietramenezs/status/1774513508471759006
Sun Mar 31 19:04:51 +0000 2024;1774513206578569506;"@Dennysiregar7 @gm_gm @officialMKRI KOK TDK MALU KALAH PILPRES NGEYEL MINTA MENANG??..PECUNDANG SEJATI..!!..";0;0;0;0;in;1419237033189396483;1774463723908026587;Itje157;https://twitter.com/Itje157/status/1774513206578569506
Sun Mar 31 18:59:15 +0000 2024;1774511794997870997;"Continuarmos lutando, visando um futuro onde o povo seja soberano, onde a cultura e o bem estar dos nossos sejam os principais pilares da nossa gente. Não ficaremos quietos diante da neocolonização e do imperialismo e resistiremos ao lado de todos os povos oprimidos deste mundo.";0;1;0;2;pt;1704852759600906240;1774511174760993049;battgothic;https://twitter.com/battgothic/status/1774511794997870997
Sun Mar 31 18:58:23 +0000 2024;1774511578257453465;"Terbukti menangkan pilpres 2 kali, pengamat nilai peran Demokrat menangkan Prabowo-Gibran sangat vital.. smg  PDemokrat AgusYudhoyono Demokrat Harapan Rakyat https://t.co/WcDRw3sVuq";0;0;0;0;in;1706069781311594496;1774511578257453465;joy_enjoyjojo;https://twitter.com/joy_enjoyjojo/status/1774511578257453465
Sun Mar 31 18:57:48 +0000 2024;1774511430190141455;"Morras si se topan a un vato que no sea fanático en este orden corran, seguramente es un rarito lunático.  1- Batman  2- Caballeros del zodíaco  3- Dragón Ball  Estos son los pilares de una buena crianza de los buenos hombres.";2;4;0;7;es;217571433;1774511430190141455;Mrbomber_;https://twitter.com/Mrbomber_/status/1774511430190141455
Sun Mar 31 18:57:22 +0000 2024;1774511322048454741;"@DokterTifa Dalam negara demokrasi,membatalkan hasil pilpres tentu bisa jika memang terbukti kecurangannya. Sedang di wakanda kidul jangankan membatalkan hasil pilpres,pelanggaran jelas saat kampanye saja pengawas pura2 bloon kok(mgkn emank bloon beneran). So,jgn terlalu berekspektasi😌";0;0;0;0;in;868004863;1774216313168437298;yanpanjie;https://twitter.com/yanpanjie/status/1774511322048454741
Sun Mar 31 18:55:28 +0000 2024;1774510842274263410;"@LuizAntonioAbr @gnatalini E quem foi torturado na ditadura militar de 60 tem q ser tolerante com os outros crimes, é? Corrupção tb corrói os pilares da democracia.  Lembre-se de os corruptos do País estão juntos e misturados com todo tipo de crimes principalmente com o do  narcotráfico e da milícia.";0;1;0;2;pt;1321958483227533313;1774107576923312610;anagaldino02;https://twitter.com/anagaldino02/status/1774510842274263410
Sun Mar 31 18:54:59 +0000 2024;1774510720173920602;"Game idea: football manager tp parpol, dari partai gurem (PSI?) sampe menang pilpres sak lobi lobi parlemen e wkwkwkwkwkw. Vibes Suzerain x FM  x Democracy 4";0;1;0;0;in;311380271;1774510720173920602;swishysharky;https://twitter.com/swishysharky/status/1774510720173920602
Sun Mar 31 18:53:42 +0000 2024;1774510397556453862;"@vladimirpadrino La madurez política y el compromiso institucional son pilares de nuestra democracia.";0;0;0;0;es;1690070509629669376;1774458451092963541;andrea1150115;https://twitter.com/andrea1150115/status/1774510397556453862
Sun Mar 31 18:53:12 +0000 2024;1774510271077200346;"@susanantonp De verdad que esto debe ser una cuenta fake. La ignorancia, analfabetismo y catetismo son los tres pilares fundamentales de esta cuenta.";0;0;0;0;es;1716949763076313088;1774390187247665526;NoTengo1Ferrari;https://twitter.com/NoTengo1Ferrari/status/1774510271077200346
Sun Mar 31 18:48:25 +0000 2024;1774509070122115357;"a verdade é que a beyoncé é um gênio. essa mulher, sozinha, é um dos pilares mais importantes da indústria musical.  27 anos de carreira e ainda se reiventando, se mantendo no mainstream com álbuns que são verdadeiros livros de história….";0;0;0;2;pt;1209158925045653505;1774509070122115357;heartlwss;https://twitter.com/heartlwss/status/1774509070122115357
Sun Mar 31 18:47:48 +0000 2024;1774508915838853468;"@drspectter Elas forçaram essa situação, agora nem um homem mais aborda, porque se abordar uma louca, que a gente nunca vai saber quem é, denunciará o homem por assédio sexual   Essa sociedade desconstrói a cada dia seus pilares de modelo. Agora tão aí pedindo socorro por uma cantada";0;0;0;0;pt;1596633151501221898;1774429218849304793;Bloq51929069;https://twitter.com/Bloq51929069/status/1774508915838853468
Sun Mar 31 18:46:22 +0000 2024;1774508551467368855;"@handajani23 Jangan terpengaruh,,tetap kawal sidang sengketa pilpres 2024 di MK";0;0;0;0;in;1603774374792007681;1774306705763131856;SutanSi27405740;https://twitter.com/SutanSi27405740/status/1774508551467368855
Sun Mar 31 18:45:21 +0000 2024;1774508298705985693;"@DatukPanduto_ Kalah karena memang gak banyak yang milih dengan kalah karena dicurangi itu beda bos, kalah pileg rakyat gak rugi, kalah pilpres karena dicurangi rakyat yang rugi.";0;0;0;0;in;1184246500047474693;1774305620025655494;malasnonton;https://twitter.com/malasnonton/status/1774508298705985693
Sun Mar 31 18:44:28 +0000 2024;1774508074260463949;"@B_dzoel @KPU_ID @bawaslu_RI @officialMKRI @aniesbaswedan @cakimiNOW @ReflyHZ @Nicho_Silalahi @Mdy_Asmara1701 @RikeSants JOKOWI KUDETA PEMILU PILPRES 2024?. https://t.co/HSVpC9rBvy";0;0;4;4;in;1573632007749263360;1774492274879352898;Zaenal58788427;https://twitter.com/Zaenal58788427/status/1774508074260463949
Sun Mar 31 18:44:12 +0000 2024;1774508007835025432;"Tô assistindo Batucada Boa c/ Xandy de Pilares e Reinaldo. Meu Deus q público ruim. Povo morto, tem 1 loira q passa o show inteiro c/ celular na mão fazendo caras e bocas. Ň conhecem as letras dos sambas antigos q são tocados. Os q dançam estão totalmente fora do ritmo. Triste.";0;0;0;0;pt;54743363;1774508007835025432;Queencrs;https://twitter.com/Queencrs/status/1774508007835025432
Sun Mar 31 18:41:37 +0000 2024;1774507355797119223;"@EdySularno96489 Kadrunisme memanfaatkan momen pilpres 2024 melalui sidang sengketa pemilu";0;0;0;0;in;1595818202898235393;1774219236661194906;Arolumb1102;https://twitter.com/Arolumb1102/status/1774507355797119223
Sun Mar 31 18:41:11 +0000 2024;1774507249920344214;"@amjanuary18 @fantasista_id @PSSI Tender apaan orang pemenangnya itu diambil dari investor pilpres 02";0;0;0;1;in;343323664;1774381194769265009;KingGgmu;https://twitter.com/KingGgmu/status/1774507249920344214
Sun Mar 31 18:39:32 +0000 2024;1774506832490291274;"Cada éxito es un capítulo de nuestro libro de sabiduría. Abraza cada experiencia, porque son los pilares del crecimiento. #AprendeDeLaExperiencia #Sabiduría #LeccionesdeVida https://t.co/ubNbFcIC1K";0;0;0;0;es;346864572;1774506832490291274;hermesHEBO;https://twitter.com/hermesHEBO/status/1774506832490291274
Sun Mar 31 18:37:25 +0000 2024;1774506301617520853;"@fantasista_id Money laundry nih parah  @ErikThohir hasil bagi bagi proyek dari pilpres 02 , segera tangkap dan penjarakan @ErikThohir  @PartaiSocmed  @gibran";0;0;0;1;in;343323664;1774381194769265009;KingGgmu;https://twitter.com/KingGgmu/status/1774506301617520853
Sun Mar 31 18:37:17 +0000 2024;1774506267832172930;"@trschatz51 Agarrao de los pilares de la estupidez humana, el fanatismo religioso y el fanatismo político....agarrao de la supuesta estadidad que nunca a buscado... Asi de brutos son... todos los que votan por este estiércol que consume oxígeno.";0;0;0;1;es;2950174038;1774473364423204981;e8f04342c76948c;https://twitter.com/e8f04342c76948c/status/1774506267832172930
Sun Mar 31 18:34:29 +0000 2024;1774505560563708024;"Persoalan #HakAngket yg mjd tuntutan &amp  aspirasi rakyat ternyata dimain"kan  @PDI_Perjuangan yg diharapkan mjd motor dr pengungkapan kecurangan Pemilu khususnya Pilpres 2024 ternyata semakin tdk bias  Adalah @puanmaharani_ri Ketua DPR RI puteri Megawati memble alias mencla mencle https://t.co/kUxSJnxaWv";0;0;2;7;in;1581332928755138561;1774505560563708024;MDH__SNA;https://twitter.com/MDH__SNA/status/1774505560563708024
Sun Mar 31 18:34:10 +0000 2024;1774505481329053814;"@bengkeldodo Tujuan pokok prabowo gibran jago pilpres apa ? Mau merusak negara dan rakyat indonesia atau memperbaiki negara dan rakyat indonesia  bro dodo, tiap hari tantrum menjelekan anies dan ganjar ?";0;0;0;0;in;776211223079641088;1774388683652960624;hardi_hardiman2;https://twitter.com/hardi_hardiman2/status/1774505481329053814
Sun Mar 31 18:33:48 +0000 2024;1774505388827648305;"Hablan de qué no se les toma en cuenta a las mujeres en escritas, cuándo cualquiera que esté en la movida, sabe qué acá en México, gente como Neoc, Doble N, o Twpzy, son pilares bien cabrones, en el movimiento... 🙄🙄🙄";0;0;0;0;es;711589906330431488;1774505388827648305;Yeyehdz10;https://twitter.com/Yeyehdz10/status/1774505388827648305
Sun Mar 31 18:33:17 +0000 2024;1774505262000275901;"Yilmar para mi es uno de los pilares más importantes del equipo, no entiendo la decisión de Peirano hoy, esa línea de 3 en la mitad no se debe romper ☹️";0;0;0;0;es;1033730234;1774505262000275901;catalinaprieto6;https://twitter.com/catalinaprieto6/status/1774505262000275901
Sun Mar 31 18:31:52 +0000 2024;1774504903094026451;"@Dennysiregar7 Ngapain ngurusin PBB,yg penting Prabowo Gibran resmi jadi pemenang pilpres...buat yg keok tunggu 5tahun lagi ya😂😂😂";0;0;0;0;in;911470069128953856;1773673283373711408;SaifulArip12;https://twitter.com/SaifulArip12/status/1774504903094026451
Sun Mar 31 18:31:51 +0000 2024;1774504901118214238;"En #PILARES se enseñan 14 de las 65 lenguas que se hablan en el país 🔥💬 Y si quieres saber dónde las impartimos, sólo tienes que visitar: https://t.co/1aADfpSWHP ¡Recuerda que nuestras clases son completamente gratuitas! https://t.co/ToxO7ovJPh";0;0;5;10;es;1096166231143411713;1774504901118214238;CdmxPilares;https://twitter.com/CdmxPilares/status/1774504901118214238
Sun Mar 31 18:28:58 +0000 2024;1774504174623039983;"@bengkeldodo @ade_arun Lah fakta nyata bro uu nepotisme secara jelas di tabrak, tatib pemilu pilpres di labrak, protes2 pelanggaran ke bawaslu di anggap tidak melanggar, sebagian tidak di gubris, begitu protes ke MK bilang salah alamat !!";0;0;1;6;in;776211223079641088;1774388683652960624;hardi_hardiman2;https://twitter.com/hardi_hardiman2/status/1774504174623039983
Sun Mar 31 18:27:43 +0000 2024;1774503860247151080;"@SoyJerome__ Amor ojalá lo entiendas, la fuerza laboral de un país no se puede acabar nunca, de lo contrario la pensión es la última preocupación, debe haber crecimiento, controlar variables como el desempleo y la pobreza, y los aportes al sistema de pilares vienes por añadidura, lo dice OIT";0;1;0;0;es;1582091382134538244;1774496763048562760;PetroElGrande;https://twitter.com/PetroElGrande/status/1774503860247151080
Sun Mar 31 18:25:31 +0000 2024;1774503304837382301;"@get_you_gang @oscarrmaurice @eduardomenoni @nayibbukele Estados Unidos se simentaba en tres pilares que era Potencia  Económica,  militar  y política  De esas 3 solo es potencia en una ..Militar  Ya no es  la primer potencia económica mundial  Ya no es líder político en el mundo  Lo único que le quede es ser Potencia Militar";0;0;0;2;es;3292095375;1774268106887528665;jhonnyvt2022;https://twitter.com/jhonnyvt2022/status/1774503304837382301
Sun Mar 31 18:25:22 +0000 2024;1774503268653191518;"@ad_gnosis @DemonHigh616 No sé muy bien de dónde viene la bronca. Lo que sí es, como bien dices, una obra antiautoritaria, uno de los pilares del socialismo libertario, que no del comunismo.";0;2;0;0;es;1302878744051437569;1774180225342910533;Amorfozodo;https://twitter.com/Amorfozodo/status/1774503268653191518
Sun Mar 31 18:25:05 +0000 2024;1774503198608294377;"@2727CG No, pa. Pero hay gusto pilares que deben existir";0;0;0;0;es;273623752;1774471703701102769;heavenkevan;https://twitter.com/heavenkevan/status/1774503198608294377
Sun Mar 31 18:24:09 +0000 2024;1774502963719078207;"ternyata masih ada voters pilpres yang sebodoh itu. Ngira Timnas ikut pemilu buat ngejar sesuatu yg sia sia dan hanya berharap menang. Kalau masih berpikir begitu sampe Cicit Jokowi jadi menteri pun gak akan bisa diadili mereka. What a shame";0;0;0;0;in;1625792368996937728;1774502963719078207;lastweetX;https://twitter.com/lastweetX/status/1774502963719078207
Sun Mar 31 18:22:58 +0000 2024;1774502663792824471;"@onthesbrew Halah. kalau Ganjar menang Pilpres ga akan ngomong gitu kok. prekenyes";0;0;0;0;in;1373688774;1774306906796167199;BukhariSutrisno;https://twitter.com/BukhariSutrisno/status/1774502663792824471
Sun Mar 31 18:22:16 +0000 2024;1774502487073894581;"@azpilicueta_lu Los Pilares de la Tierra";0;0;0;0;es;1420728014443323394;1774374857183998236;AnaGaln12;https://twitter.com/AnaGaln12/status/1774502487073894581
Sun Mar 31 18:21:46 +0000 2024;1774502362645709043;"El adoctrinamiento, sea cual sea, incluido el religioso convierte a los niños en la bandera del prejuicio y la desinformación, los pilares de todo fanatismo.";0;0;1;3;es;4895321859;1774502362645709043;CajaMusical_;https://twitter.com/CajaMusical_/status/1774502362645709043
Sun Mar 31 18:21:13 +0000 2024;1774502222065218044;"@vladimirpadrino La lealtad del pueblo venezolano, el liderazgo político y la fortaleza son pilares fundamentales en la defensa de nuestra soberanía";0;0;0;0;es;1749268818067660800;1774458451092963541;Francisco189800;https://twitter.com/Francisco189800/status/1774502222065218044
Sun Mar 31 18:20:39 +0000 2024;1774502079262028075;"@m1n4_95 Video itu direkam setelah pilpres setelah pemerintah mengesahkan undang undang, yang menguntungkan para PNS dan PPPK.  Lokasi di pendopo Pamekasan....";0;1;0;3;in;1511952083439996928;1774462554636738574;MukarromahNur78;https://twitter.com/MukarromahNur78/status/1774502079262028075
Sun Mar 31 18:18:49 +0000 2024;1774501619566350392;"@aan__ Ada tuh debat pilpres";0;0;0;0;in;340166603;1774314294051783141;chesterbenigno;https://twitter.com/chesterbenigno/status/1774501619566350392
Sun Mar 31 18:15:30 +0000 2024;1774500785344409886;"@paco_vazquez @PORLASAGUILAS @javierczm00 @AlcaldiaAO @EnlaceTAguilas @aguilas_pilares Pasen su face !!!";0;0;1;1;es;144375607;1773794243171000486;chavis77;https://twitter.com/chavis77/status/1774500785344409886
Sun Mar 31 18:15:26 +0000 2024;1774500767509954721;"@yuriixr__ @chuurinthianss Comunista não, um dos pilares do comunismo é o ateísmo, Jesus é literalmente o filho de Deus, o cara é a religião em pessoa";0;0;0;0;pt;1441777396806418441;1774200914552754301;primeuze76;https://twitter.com/primeuze76/status/1774500767509954721
Sun Mar 31 18:14:46 +0000 2024;1774500599083475152;"perdón pero el baño ese estaba horrible los azulejos son un asco el ángel ahí me perturba y las flores q sostienen los pilares son de mal gusto";0;0;0;2;es;1185625295199657984;1774500599083475152;juana_medinaa;https://twitter.com/juana_medinaa/status/1774500599083475152
Sun Mar 31 18:14:00 +0000 2024;1774500409748373815;"@cercanias_renfe @sxftavocad0 más os vale. en pilares por lo menos";0;0;0;1;es;1150708882643308544;1774418338287903109;havnscloud;https://twitter.com/havnscloud/status/1774500409748373815
Sun Mar 31 18:13:59 +0000 2024;1774500403847037207;"ahora mismo mis ganas de vivir se sustentan por dos pilares… gracias album de taylor swift y romería de tomelloso";0;1;0;11;es;759136286296907776;1774500403847037207;niloelrio;https://twitter.com/niloelrio/status/1774500403847037207
Sun Mar 31 18:12:59 +0000 2024;1774500150456599002;"La "apropiación del espacio público" por y quiénes hacen el espacio público, poblándolos con manifestaciones y expresiones propias, dando voz y tangibilidad a pensamientos, saberes.   Texto del maestro: Benjamín González Pérez   Faros, Pilares y Utopías https://t.co/FnxvWyaVds";0;0;0;0;es;1059701058;1774500150456599002;Artriros76;https://twitter.com/Artriros76/status/1774500150456599002
Sun Mar 31 18:12:47 +0000 2024;1774500100796006848;"@eduardomenoni Los pilares de luz son fenómenos atmosféricos que los pilares de mierda no entienden.";0;0;0;0;es;978397310;1774254570647994628;mnlzbl;https://twitter.com/mnlzbl/status/1774500100796006848
Sun Mar 31 18:12:03 +0000 2024;1774499918230470898;"al establecer un vínculo afectivo (relación amorosa) con una persona, existen siete tipos de amor posible. Todo en base a tres pilares: intimidad, pasión y compromiso - La intimidad fomenta el vínculo, la proximidad y la conexión. Implica dar y recibir apoyo emocional+";0;1;0;3;es;1458876118954618889;1774499916334711109;aangelaa_bm_86;https://twitter.com/aangelaa_bm_86/status/1774499918230470898
